"business_id","business_name","business_address","business_postal_code","business_latitude","business_longitude","business_location","business_phone_number","inspection_id","inspection_date","inspection_score","violation_id","violation_description","risk_category"
2542,"PETER D'S RESTAURANT","2201 Van Ness St",94109,37.795993,-122.423585,"(37.795993, -122.423585)",14155778505,"2542_20171208","12/8/17",65,"2542_20171208_103143","Inadequate warewashing facilities or equipment","Low Risk"
70685,"5 Degree Tea House","2527 SAN BRUNO Ave",94134,37.729753,-122.40447,"(37.729753, -122.40447)",14155828233,"70685_20171212","12/12/17",86,"70685_20171212_103154","Unclean or degraded floors walls or ceilings","Low Risk"
26149,"Mrs. Fields Cookies","865 Market St 9000",94103,37.784317,-122.407563,"(37.784317, -122.407563)",14155971993,"26149_20180516","5/16/18",92,"26149_20180516_103154","Unclean or degraded floors walls or ceilings","Low Risk"
3678,"ROUND TABLE PIZZA","737 PORTOLA Dr",94127,37.744168,-122.453479,"(37.744168, -122.453479)",14155689595,"3678_20180725","7/25/18",96,"3678_20180725_103144","Unapproved or unmaintained equipment or utensils","Low Risk"
3095,"Whitcomb Hotel Bar & Grill","1231 MARKET St",94103,37.778357,-122.415182,"(37.778357, -122.415182)",14155628000,"3095_20160630","6/30/16",85,"3095_20160630_103144","Unapproved or unmaintained equipment or utensils","Low Risk"
645,"TAN-TAN","1825 POST St #223",94115,37.785274,-122.431918,"(37.785274, -122.431918)",14155346260,"645_20180829","8/29/18",94,"645_20180829_103144","Unapproved or unmaintained equipment or utensils","Low Risk"
903,"Sabra Restaurant","419 Grant Ave",94108,37.790874,-122.405634,"(37.790874, -122.405634)",14155983656,"903_20160630","6/30/16",90,"903_20160630_103154","Unclean or degraded floors walls or ceilings","Low Risk"
5925,"ARCHBISHOP RIORDAN HIGH SCHOOL CAFE","175 PHELAN",94112,37.727337,-122.45245,"(37.727337, -122.45245)",14155588200,"5925_20180223","2/23/18",90,"5925_20180223_103154","Unclean or degraded floors walls or ceilings","Low Risk"
5905,"MARINA MIDDLE SCHOOL","3500 FILLMORE St",94123,37.801776,-122.43641,"(37.801776, -122.43641)",14155743495,"5905_20160325","3/25/16",92,"5905_20160325_103144","Unapproved or unmaintained equipment or utensils","Low Risk"
36160,"Zabb","4440 Mission St",94112,37.726489,-122.433485,"(37.726489, -122.433485)",14155582455,"36160_20161208","12/8/16",94,"36160_20161208_103147","Inadequate ventilation or lighting","Low Risk"
1950,"BULLSHEAD RESTAURANT","840 ULLOA St",94127,37.740785,-122.465507,"(37.740785, -122.465507)",14155664350,"1950_20170126","1/26/17",89,"1950_20170126_103154","Unclean or degraded floors walls or ceilings","Low Risk"
5950,"LICK-WILMERDING HIGH SCHOOL","755 OCEAN Ave",94112,37.722933,-122.448971,"(37.722933, -122.448971)",14155334021,"5950_20160419","4/19/16",86,"5950_20160419_103157","Food safety certificate or food handler card not available","Low Risk"
3895,"Cable Car Restaurant","1040 Columbus Ave",94133,37.803984,-122.415453,"(37.803984, -122.415453)",14155744455,"3895_20160217","2/17/16",78,"3895_20160217_103144","Unapproved or unmaintained equipment or utensils","Low Risk"
59002,"Yummy Bakery & Restaurant","607 Jackson St",94133,37.796152,-122.405255,"(37.796152, -122.405255)",14155988388,"59002_20160524","5/24/16",94,"59002_20160524_103154","Unclean or degraded floors walls or ceilings","Low Risk"
26149,"Mrs. Fields Cookies","865 Market St 9000",94103,37.784317,-122.407563,"(37.784317, -122.407563)",14155971993,"26149_20160701","7/1/16",80,"26149_20160701_103144","Unapproved or unmaintained equipment or utensils","Low Risk"
3267,"The Olive Garden Italian","3251 20th Ave",94132,37.728497,-122.475639,"(37.728497, -122.475639)",14155666770,"3267_20180510","5/10/18",83,"3267_20180510_103144","Unapproved or unmaintained equipment or utensils","Low Risk"
32671,"La Taqueria Guadalajara","3146 24th St",94110,37.752512,-122.415109,"(37.752512, -122.415109)",14155644892,"32671_20160629","6/29/16",84,"32671_20160629_103157","Food safety certificate or food handler card not available","Low Risk"
5905,"MARINA MIDDLE SCHOOL","3500 FILLMORE St",94123,37.801776,-122.43641,"(37.801776, -122.43641)",14155743495,"5905_20160325","3/25/16",92,"5905_20160325_103138","Improper storage use or identification of toxic substances","Low Risk"
19041,"Nama Sushi","227 King St",94107,37.777398,-122.392391,"(37.777398, -122.392391)",14155492007,"19041_20161110","11/10/16",85,"19041_20161110_103145","Improper storage of equipment utensils or linens","Low Risk"
36208,"Silver Cafe","4300 MISSION St",94112,37.728582,-122.431482,"(37.728582, -122.431482)",14155583237,"36208_20160513","5/13/16",84,"36208_20160513_103154","Unclean or degraded floors walls or ceilings","Low Risk"
7747,"SAFEWAY STORE #964","4950 Mission St",94112,37.71954,-122.438775,"(37.71954, -122.438775)",14155587200,"7747_20160609","6/9/16",81,"7747_20160609_103144","Unapproved or unmaintained equipment or utensils","Low Risk"
774,"BAY VIEW BOAT CLUB","429 Terry Francois St",94107,37.772667,-122.387032,"(37.772667, -122.387032)",14155567650,"774_20180913","9/13/18",96,"774_20180913_103154","Unclean or degraded floors walls or ceilings","Low Risk"
70452,"Kennedy Market & Deli","4600 03rd St",94124,37.736301,-122.390293,"(37.736301, -122.390293)",14155285560,"70452_20180913","9/13/18",90,"70452_20180913_103142","Unclean nonfood contact surfaces","Low Risk"
2759,"CASA MEXICANA","180 CHURCH",94114,37.768127,-122.429024,"(37.768127, -122.429024)",14155802771,"2759_20180516","5/16/18",84,"2759_20180516_103149","Wiping cloths not clean or properly stored or inadequate sanitizer","Low Risk"
5925,"ARCHBISHOP RIORDAN HIGH SCHOOL CAFE","175 PHELAN",94112,37.727337,-122.45245,"(37.727337, -122.45245)",14155588200,"5925_20180223","2/23/18",90,"5925_20180223_103149","Wiping cloths not clean or properly stored or inadequate sanitizer","Low Risk"
65057,"The Brixton","2140 UNION St",94123,37.797238,-122.434533,"(37.797238, -122.434533)",14155401114,"65057_20171221","12/21/17",92,"65057_20171221_103142","Unclean nonfood contact surfaces","Low Risk"
63047,"Roam Artisan Burgers","1785 UNION St",94123,37.797954,-122.428477,"(37.797954, -122.428477)",14155414247,"63047_20171219","12/19/17",92,"63047_20171219_103147","Inadequate ventilation or lighting","Low Risk"
32671,"La Taqueria Guadalajara","3146 24th St",94110,37.752512,-122.415109,"(37.752512, -122.415109)",14155644892,"32671_20160629","6/29/16",84,"32671_20160629_103147","Inadequate ventilation or lighting","Low Risk"
1262,"NORTH BEACH PIZZA","800 STANYAN St",94117,37.767286,-122.453075,"(37.767286, -122.453075)",14155752300,"1262_20171215","12/15/17",90,"1262_20171215_103144","Unapproved or unmaintained equipment or utensils","Low Risk"
7764,"YASUKOCHI'S SWEET SHOP","1790 SUTTER St",94115,37.78659,-122.429815,"(37.78659, -122.429815)",14155938165,"7764_20160603","6/3/16",96,"7764_20160603_103138","Improper storage use or identification of toxic substances","Low Risk"
1734,"SAI JAI THAI","771 O'FARRELL St",94109,37.785182,-122.417409,"(37.785182, -122.417409)",14155675774,"1734_20160311","3/11/16",82,"1734_20160311_103143","Inadequate warewashing facilities or equipment","Low Risk"
1734,"SAI JAI THAI","771 O'FARRELL St",94109,37.785182,-122.417409,"(37.785182, -122.417409)",14155675774,"1734_20160311","3/11/16",82,"1734_20160311_103149","Wiping cloths not clean or properly stored or inadequate sanitizer","Low Risk"
70494,"The Little Chihuahua Mexican Restaurant","581 VALENCIA St",94110,37.763664,-122.421736,"(37.763664, -122.421736)",14155207111,"70494_20160216","2/16/16",92,"70494_20160216_103150","Improper or defective plumbing","Low Risk"
63493,"The Golden West","8 Trinity Pl",94104,37.790053,-122.402586,"(37.790053, -122.402586)",14155270896,"63493_20151222","12/22/15",83,"63493_20151222_103144","Unapproved or unmaintained equipment or utensils","Low Risk"
3678,"ROUND TABLE PIZZA","737 PORTOLA Dr",94127,37.744168,-122.453479,"(37.744168, -122.453479)",14155689595,"3678_20180725","7/25/18",96,"3678_20180725_103154","Unclean or degraded floors walls or ceilings","Low Risk"
10886,"Taste of Formosa","2428 CLEMENT ST",94121,37.782018,-122.485421,"(37.782018, -122.485421)",14155666368,"10886_20180906","9/6/18",88,"10886_20180906_103147","Inadequate ventilation or lighting","Low Risk"
1778,"Academy Bar & Kitchen","1800 Fillmore St",94115,37.786498,-122.430283,"(37.786498, -122.430283)",14155771800,"1778_20160906","9/6/16",94,"1778_20160906_103149","Wiping cloths not clean or properly stored or inadequate sanitizer","Low Risk"
61816,"Bullitt","2209 Polk St",94109,37.797114,-122.422034,"(37.797114, -122.422034)",14155995053,"61816_20170508","5/8/17",80,"61816_20170508_103148","No thermometers or uncalibrated thermometers","Low Risk"
7575,"SUPER MIRA","1790 SUTTER St",94115,37.786568,-122.429754,"(37.786568, -122.429754)",14155926529,"7575_20160603","6/3/16",90,"7575_20160603_103144","Unapproved or unmaintained equipment or utensils","Low Risk"
36208,"Silver Cafe","4300 MISSION St",94112,37.728582,-122.431482,"(37.728582, -122.431482)",14155583237,"36208_20160513","5/13/16",84,"36208_20160513_103138","Improper storage use or identification of toxic substances","Low Risk"
4685,"NORMAN'S LIQUOR & DELI","733 Randolph St",94132,37.714204,-122.469193,"(37.714204, -122.469193)",14155580088,"4685_20160329","3/29/16",94,"4685_20160329_103144","Unapproved or unmaintained equipment or utensils","Low Risk"
4685,"NORMAN'S LIQUOR & DELI","733 Randolph St",94132,37.714204,-122.469193,"(37.714204, -122.469193)",14155580088,"4685_20160329","3/29/16",94,"4685_20160329_103154","Unclean or degraded floors walls or ceilings","Low Risk"
5950,"LICK-WILMERDING HIGH SCHOOL","755 OCEAN Ave",94112,37.722933,-122.448971,"(37.722933, -122.448971)",14155334021,"5950_20160419","4/19/16",86,"5950_20160419_103149","Wiping cloths not clean or properly stored or inadequate sanitizer","Low Risk"
7747,"SAFEWAY STORE #964","4950 Mission St",94112,37.71954,-122.438775,"(37.71954, -122.438775)",14155587200,"7747_20160609","6/9/16",81,"7747_20160609_103149","Wiping cloths not clean or properly stored or inadequate sanitizer","Low Risk"
7087,"VALENCIA FARMER'S MARKET","1299 VALENCIA St",94110,37.752162,-122.420585,"(37.752162, -122.420585)",14155286863,"7087_20160701","7/1/16",92,"7087_20160701_103139","Improper food storage","Low Risk"
7747,"SAFEWAY STORE #964","4950 Mission St",94112,37.71954,-122.438775,"(37.71954, -122.438775)",14155587200,"7747_20160609","6/9/16",81,"7747_20160609_103152","Unclean unmaintained or improperly constructed toilet facilities","Low Risk"
18800,"7-Mission Restaurant","150 07th St",94103,37.778547,-122.41013,"(37.778547, -122.41013)",14155863298,"18800_20160309","3/9/16",86,"18800_20160309_103138","Improper storage use or identification of toxic substances","Low Risk"
65824,"Sugarhill Kitchen","1449 LOMBARD St",94123,37.801173,-122.425467,"(37.801173, -122.425467)",14155292368,"65824_20180517","5/17/18",91,"65824_20180517_103152","Unclean unmaintained or improperly constructed toilet facilities","Low Risk"
2132,"B & M MEI SING RESTAURANT","62 02nd St",94105,37.788453,-122.400466,"(37.788453, -122.400466)",14155772888,"2132_20170928","9/28/17",85,"2132_20170928_103154","Unclean or degraded floors walls or ceilings","Low Risk"
69769,"Whole Foods Market","1150 Ocean Ave",94112,37.723652,-122.45461,"(37.723652, -122.45461)",14155337400,"69769_20160628","6/28/16",90,"69769_20160628_103161","Low risk vermin infestation","Low Risk"
2893,"FOREIGN CINEMA","2534 MISSION St",94110,37.756417,-122.418884,"(37.756417, -122.418884)",14155417600,"2893_20180523","5/23/18",88,"2893_20180523_103161","Low risk vermin infestation","Low Risk"
903,"Sabra Restaurant","419 Grant Ave",94108,37.790874,-122.405634,"(37.790874, -122.405634)",14155983656,"903_20160630","6/30/16",90,"903_20160630_103144","Unapproved or unmaintained equipment or utensils","Low Risk"
1081,"ARINELL PIZZA","509 VALENCIA St",94110,37.764744,-122.421803,"(37.764744, -122.421803)",14155251303,"1081_20180523","5/23/18",94,"1081_20180523_103157","Food safety certificate or food handler card not available","Low Risk"
69172,"Victoria Pastry Co.","700 Filbert St",94133,37.8012,-122.411191,"(37.8012, -122.411191)",14155981655,"69172_20170103","1/3/17",96,"69172_20170103_103144","Unapproved or unmaintained equipment or utensils","Low Risk"
19373,"Las Isletas","4508 03rd St",94124,37.737021,-122.390043,"(37.737021, -122.390043)",14155577698,"19373_20151013","10/13/15",87,"19373_20151013_103145","Improper storage of equipment utensils or linens","Low Risk"
774,"BAY VIEW BOAT CLUB","429 Terry Francois St",94107,37.772667,-122.387032,"(37.772667, -122.387032)",14155567650,"774_20180913","9/13/18",96,"774_20180913_103161","Low risk vermin infestation","Low Risk"
2132,"B & M MEI SING RESTAURANT","62 02nd St",94105,37.788453,-122.400466,"(37.788453, -122.400466)",14155772888,"2132_20170928","9/28/17",85,"2132_20170928_103142","Unclean nonfood contact surfaces","Low Risk"
251,"BEANERY INC.","602 Irving St",94122,37.764148,-122.464391,"(37.764148, -122.464391)",14155661090,"251_20180306","3/6/18",98,"251_20180306_103154","Unclean or degraded floors walls or ceilings","Low Risk"
64379,"Piccadilly Fish & Chips","1348 Polk St",94109,37.789299,-122.420352,"(37.789299, -122.420352)",14155776477,"64379_20180307","3/7/18",96,"64379_20180307_103142","Unclean nonfood contact surfaces","Low Risk"
7747,"SAFEWAY STORE #964","4950 Mission St",94112,37.71954,-122.438775,"(37.71954, -122.438775)",14155587200,"7747_20160609","6/9/16",81,"7747_20160609_103154","Unclean or degraded floors walls or ceilings","Low Risk"
63413,"Mymy","1500 California St",94109,37.790798,-122.419214,"(37.790798, -122.419214)",14155807466,"63413_20160701","7/1/16",87,"63413_20160701_103157","Food safety certificate or food handler card not available","Low Risk"
68511,"Gioia Pizzeria","2238 Polk St",94109,37.797424,-122.421991,"(37.797424, -122.421991)",14150227844,"68511_20161021","10/21/16",98,"68511_20161021_103153","Inadequate dressing rooms or improper storage of personal items","Low Risk"
3260,"KENTUCKY FRIED CHICKEN","2040 OCEAN Ave",94127,37.726337,-122.465031,"(37.726337, -122.465031)",14155580566,"3260_20160930","9/30/16",96,"3260_20160930_103144","Unapproved or unmaintained equipment or utensils","Low Risk"
64379,"Piccadilly Fish & Chips","1348 Polk St",94109,37.789299,-122.420352,"(37.789299, -122.420352)",14155776477,"64379_20180911","9/11/18",92,"64379_20180911_103139","Improper food storage","Low Risk"
1154,"SUNFLOWER RESTAURANT","506 Valencia St",94103,37.764678,-122.421905,"(37.764678, -122.421905)",14155625023,"1154_20160912","9/12/16",76,"1154_20160912_103153","Inadequate dressing rooms or improper storage of personal items","Low Risk"
59872,"KAMEKYO","943 COLE St",94117,37.765164,-122.449874,"(37.765164, -122.449874)",14155758428,"59872_20171214","12/14/17",89,"59872_20171214_103147","Inadequate ventilation or lighting","Low Risk"
32671,"La Taqueria Guadalajara","3146 24th St",94110,37.752512,-122.415109,"(37.752512, -122.415109)",14155644892,"32671_20160629","6/29/16",84,"32671_20160629_103154","Unclean or degraded floors walls or ceilings","Low Risk"
69769,"Whole Foods Market","1150 Ocean Ave",94112,37.723652,-122.45461,"(37.723652, -122.45461)",14155337400,"69769_20160628","6/28/16",90,"69769_20160628_103144","Unapproved or unmaintained equipment or utensils","Low Risk"
6030,"Woolf House Senior Center","801 Howard St . #413",94103,37.783037,-122.402952,"(37.783037, -122.402952)",14155677603,"6030_20160701","7/1/16",94,"6030_20160701_103157","Food safety certificate or food handler card not available","Low Risk"
5817,"LAKESHORE ELEMENTARY SCHOOL","220 MIDDLEFIELD Dr",94132,37.730637,-122.4861,"(37.730637, -122.4861)",14155752825,"5817_20171003","10/3/17",94,"5817_20171003_103149","Wiping cloths not clean or properly stored or inadequate sanitizer","Low Risk"
61816,"Bullitt","2209 Polk St",94109,37.797114,-122.422034,"(37.797114, -122.422034)",14155995053,"61816_20170508","5/8/17",80,"61816_20170508_103149","Wiping cloths not clean or properly stored or inadequate sanitizer","Low Risk"
5950,"LICK-WILMERDING HIGH SCHOOL","755 OCEAN Ave",94112,37.722933,-122.448971,"(37.722933, -122.448971)",14155334021,"5950_20160419","4/19/16",86,"5950_20160419_103138","Improper storage use or identification of toxic substances","Low Risk"
253,"Ann's Donut Coffee Shop","4488 Mission St",94112,37.725949,-122.433906,"(37.725949, -122.433906)",14155331761,"253_20161208","12/8/16",96,"253_20161208_103150","Improper or defective plumbing","Low Risk"
5820,"GLEN PARK ELEMENTARY SCHOOL","151 LIPPARD Ave",94122,37.73322,-122.435998,"(37.73322, -122.435998)",14155464713,"5820_20180305","3/5/18",96,"5820_20180305_103148","No thermometers or uncalibrated thermometers","Low Risk"
64379,"Piccadilly Fish & Chips","1348 Polk St",94109,37.789299,-122.420352,"(37.789299, -122.420352)",14155776477,"64379_20180307","3/7/18",96,"64379_20180307_103154","Unclean or degraded floors walls or ceilings","Low Risk"
3343,"PERRYS","1944 UNION St",94123,37.797648,-122.431274,"(37.797648, -122.431274)",14155929022,"3343_20160907","9/7/16",96,"3343_20160907_103144","Unapproved or unmaintained equipment or utensils","Low Risk"
35882,"Peet's Coffee and Tea","555 09th St Ste B5",94103,37.774722,-122.406761,"(37.774722, -122.406761)",14155693115,"35882_20180518","5/18/18",96,"35882_20180518_103149","Wiping cloths not clean or properly stored or inadequate sanitizer","Low Risk"
320,"NAPOLI PIZZA RESTAURANT","1045 POLK St",94109,37.786545,-122.419894,"(37.786545, -122.419894)",14155882222,"320_20180522","5/22/18",81,"320_20180522_103154","Unclean or degraded floors walls or ceilings","Low Risk"
32671,"La Taqueria Guadalajara","3146 24th St",94110,37.752512,-122.415109,"(37.752512, -122.415109)",14155644892,"32671_20160629","6/29/16",84,"32671_20160629_103156","Permit license or inspection report not posted","Low Risk"
2315,"TAQUERIA CAN-CUN","2288 MISSION St",94110,37.760487,-122.419285,"(37.760487, -122.419285)",14155259560,"2315_20161207","12/7/16",88,"2315_20161207_103144","Unapproved or unmaintained equipment or utensils","Low Risk"
5156,"McDONALD'S","302 POTRERO Ave",94110,37.765507,-122.407565,"(37.765507, -122.407565)",14155863295,"5156_20161024","10/24/16",84,"5156_20161024_103154","Unclean or degraded floors walls or ceilings","Low Risk"
64379,"Piccadilly Fish & Chips","1348 Polk St",94109,37.789299,-122.420352,"(37.789299, -122.420352)",14155776477,"64379_20151222","12/22/15",94,"64379_20151222_103144","Unapproved or unmaintained equipment or utensils","Low Risk"
62445,"Bistro 10 UN","10 United Nations Plaza, 6th Floor  6th Floor",94102,37.780435,-122.413496,"(37.780435, -122.413496)",14155274001,"62445_20180724","7/24/18",98,"62445_20180724_103158","Unpermitted food facility","Low Risk"
5786,"UNION STREET INN","2229 UNION St",94123,37.796977,-122.435968,"(37.796977, -122.435968)",14155340424,"5786_20171003","10/3/17",94,"5786_20171003_103161","Low risk vermin infestation","Low Risk"
403,"HAAGEN-DAZS #561","865 MARKET St",94103,37.784317,-122.407563,"(37.784317, -122.407563)",14155891550,"403_20160701","7/1/16",81,"403_20160701_103154","Unclean or degraded floors walls or ceilings","Low Risk"
35882,"Peet's Coffee and Tea","555 09th St Ste B5",94103,37.774722,-122.406761,"(37.774722, -122.406761)",14155693115,"35882_20180518","5/18/18",96,"35882_20180518_103154","Unclean or degraded floors walls or ceilings","Low Risk"
3477,"CHOW","215 Church St",94114,37.767183,-122.428866,"(37.767183, -122.428866)",14155552469,"3477_20180522","5/22/18",96,"3477_20180522_103145","Improper storage of equipment utensils or linens","Low Risk"
71286,"21 Taste House","1109 Ocean Ave",94112,37.723461,-122.454226,"(37.723461, -122.454226)",14155932233,"71286_20180302","3/2/18",90,"71286_20180302_103144","Unapproved or unmaintained equipment or utensils","Low Risk"
1381,"PEBBLE'S CAFE","2852 Diamond St",94131,37.73382,-122.434093,"(37.73382, -122.434093)",14155332270,"1381_20160330","3/30/16",73,"1381_20160330_103144","Unapproved or unmaintained equipment or utensils","Low Risk"
5950,"LICK-WILMERDING HIGH SCHOOL","755 OCEAN Ave",94112,37.722933,-122.448971,"(37.722933, -122.448971)",14155334021,"5950_20160419","4/19/16",86,"5950_20160419_103154","Unclean or degraded floors walls or ceilings","Low Risk"
5838,"HARVEY MILK ELEMENTARY SCHOOL","4235 19th St",94114,37.759173,-122.436488,"(37.759173, -122.436488)",14155246276,"5838_20170929","9/29/17",98,"5838_20170929_103149","Wiping cloths not clean or properly stored or inadequate sanitizer","Low Risk"
69769,"Whole Foods Market","1150 Ocean Ave",94112,37.723652,-122.45461,"(37.723652, -122.45461)",14155337400,"69769_20160628","6/28/16",90,"69769_20160628_103154","Unclean or degraded floors walls or ceilings","Low Risk"
3825,"COVE CAFE","434 CASTRO St",94114,37.761918,-122.435135,"(37.761918, -122.435135)",14155620462,"3825_20180724","7/24/18",90,"3825_20180724_103154","Unclean or degraded floors walls or ceilings","Low Risk"
619,"A-1 BAKERY","1727 OCEAN Ave",94112,37.724824,-122.460726,"(37.724824, -122.460726)",14155586923,"619_20170929","9/29/17",90,"619_20170929_103149","Wiping cloths not clean or properly stored or inadequate sanitizer","Low Risk"
63047,"Roam Artisan Burgers","1785 UNION St",94123,37.797954,-122.428477,"(37.797954, -122.428477)",14155414247,"63047_20171219","12/19/17",92,"63047_20171219_103161","Low risk vermin infestation","Low Risk"
10886,"Taste of Formosa","2428 CLEMENT ST",94121,37.782018,-122.485421,"(37.782018, -122.485421)",14155666368,"10886_20180906","9/6/18",88,"10886_20180906_103177","Non service animal","Low Risk"
5952,"IMMACULATE CONCPTION ACADEMY","3625 24th St",94110,37.751923,-122.423558,"(37.751923, -122.423558)",14155822052,"5952_20160418","4/18/16",94,"5952_20160418_103157","Food safety certificate or food handler card not available","Low Risk"
70516,"Shabu House","2608 Ocean Ave",94132,37.731746,-122.473318,"(37.731746, -122.473318)",14155588800,"70516_20180227","2/27/18",94,"70516_20180227_103144","Unapproved or unmaintained equipment or utensils","Low Risk"
305,"PACIFIC CATCH","2027 CHESTNUT St",94123,37.800763,-122.436536,"(37.800763, -122.436536)",14155441950,"305_20160518","5/18/16",87,"305_20160518_103150","Improper or defective plumbing","Low Risk"
59574,"Pan Lido Salvadoreno","3147 22nd St",94110,37.755479,-122.417583,"(37.755479, -122.417583)",14155283350,"59574_20160909","9/9/16",98,"59574_20160909_103149","Wiping cloths not clean or properly stored or inadequate sanitizer","Low Risk"
1075,"SANDWICH PLACE, THE","2029 MISSION St",94110,37.764384,-122.419566,"(37.764384, -122.419566)",14155433811,"1075_20160309","3/9/16",90,"1075_20160309_103144","Unapproved or unmaintained equipment or utensils","Low Risk"
4789,"WHITCOMB  HOTEL- EMPLOYEES / BSMT CAFETERIA","1231 MARKET St",94103,37.778357,-122.415182,"(37.778357, -122.415182)",14155628000,"4789_20160630","6/30/16",88,"4789_20160630_103154","Unclean or degraded floors walls or ceilings","Low Risk"
2620,"Bambino's Ristorante","945 Cole St",94117,37.765174,-122.449884,"(37.765174, -122.449884)",14155731343,"2620_20171214","12/14/17",96,"2620_20171214_103136","Unsanitary employee garments hair or nails","Low Risk"
2406,"THEP-PHANON RESTAURANT","400 WALLER St",94117,37.77124,-122.430299,"(37.77124, -122.430299)",14155432526,"2406_20180301","3/1/18",85,"2406_20180301_103154","Unclean or degraded floors walls or ceilings","Low Risk"
71286,"21 Taste House","1109 Ocean Ave",94112,37.723461,-122.454226,"(37.723461, -122.454226)",14155932233,"71286_20180302","3/2/18",90,"71286_20180302_103149","Wiping cloths not clean or properly stored or inadequate sanitizer","Low Risk"
69172,"Victoria Pastry Co.","700 Filbert St",94133,37.8012,-122.411191,"(37.8012, -122.411191)",14155981655,"69172_20170103","1/3/17",96,"69172_20170103_103161","Low risk vermin infestation","Low Risk"
4789,"WHITCOMB  HOTEL- EMPLOYEES / BSMT CAFETERIA","1231 MARKET St",94103,37.778357,-122.415182,"(37.778357, -122.415182)",14155628000,"4789_20160630","6/30/16",88,"4789_20160630_103142","Unclean nonfood contact surfaces","Low Risk"
7764,"YASUKOCHI'S SWEET SHOP","1790 SUTTER St",94115,37.78659,-122.429815,"(37.78659, -122.429815)",14155938165,"7764_20160603","6/3/16",96,"7764_20160603_103154","Unclean or degraded floors walls or ceilings","Low Risk"
2743,"NOAH'S NEW YORK BAGELS #2147","2300 16 th St",94103,37.765708,-122.409002,"(37.765708, -122.409002)",14155862802,"2743_20161024","10/24/16",84,"2743_20161024_103154","Unclean or degraded floors walls or ceilings","Low Risk"
63047,"Roam Artisan Burgers","1785 UNION St",94123,37.797954,-122.428477,"(37.797954, -122.428477)",14155414247,"63047_20171219","12/19/17",92,"63047_20171219_103144","Unapproved or unmaintained equipment or utensils","Low Risk"
403,"HAAGEN-DAZS #561","865 MARKET St",94103,37.784317,-122.407563,"(37.784317, -122.407563)",14155891550,"403_20160701","7/1/16",81,"403_20160701_103144","Unapproved or unmaintained equipment or utensils","Low Risk"
63413,"Mymy","1500 California St",94109,37.790798,-122.419214,"(37.790798, -122.419214)",14155807466,"63413_20180522","5/22/18",90,"63413_20180522_103154","Unclean or degraded floors walls or ceilings","Low Risk"
403,"HAAGEN-DAZS #561","865 MARKET St",94103,37.784317,-122.407563,"(37.784317, -122.407563)",14155891550,"403_20160701","7/1/16",81,"403_20160701_103139","Improper food storage","Low Risk"
5950,"LICK-WILMERDING HIGH SCHOOL","755 OCEAN Ave",94112,37.722933,-122.448971,"(37.722933, -122.448971)",14155334021,"5950_20160419","4/19/16",86,"5950_20160419_103156","Permit license or inspection report not posted","Low Risk"
26341,"Natural Market, Inc.","2201 PINE St",94115,37.788113,-122.432147,"(37.788113, -122.432147)",14155921320,"26341_20160602","6/2/16",98,"26341_20160602_103145","Improper storage of equipment utensils or linens","Low Risk"
4787,"TONY BALONEY'S","1098 HOWARD St",94103,37.778033,-122.40943,"(37.778033, -122.40943)",14155861514,"4787_20171002","10/2/17",86,"4787_20171002_103157","Food safety certificate or food handler card not available","Low Risk"
773,"MARIPOSA HUNTERS POINT YACHT CLUB","405 TERRY FRANCOIS Blvd",94107,37.77325,-122.387222,"(37.77325, -122.387222)",14155789296,"773_20180913","9/13/18",98,"773_20180913_103161","Low risk vermin infestation","Low Risk"
619,"A-1 BAKERY","1727 OCEAN Ave",94112,37.724824,-122.460726,"(37.724824, -122.460726)",14155586923,"619_20170929","9/29/17",90,"619_20170929_103144","Unapproved or unmaintained equipment or utensils","Low Risk"
10886,"Taste of Formosa","2428 CLEMENT ST",94121,37.782018,-122.485421,"(37.782018, -122.485421)",14155666368,"10886_20180906","9/6/18",88,"10886_20180906_103144","Unapproved or unmaintained equipment or utensils","Low Risk"
69368,"Onigilly","343 Kearny St",94108,37.791149,-122.404171,"(37.791149, -122.404171)",14155674706,"69368_20160505","5/5/16",86,"69368_20160505_103147","Inadequate ventilation or lighting","Low Risk"
2421,"ST FRANCIS FOUNTAIN","2801 24th St",94110,37.752833,-122.408349,"(37.752833, -122.408349)",14155824200,"2421_20160120","1/20/16",85,"2421_20160120_103161","Low risk vermin infestation","Low Risk"
37792,"Auntie Anne's Pretzels","845 Market St Space 201",94103,37.784848,-122.406892,"(37.784848, -122.406892)",14155371098,"37792_20180228","2/28/18",96,"37792_20180228_103154","Unclean or degraded floors walls or ceilings","Low Risk"
70452,"Kennedy Market & Deli","4600 03rd St",94124,37.736301,-122.390293,"(37.736301, -122.390293)",14155285560,"70452_20151007","10/7/15",90,"70452_20151007_103144","Unapproved or unmaintained equipment or utensils","Low Risk"
619,"A-1 BAKERY","1727 OCEAN Ave",94112,37.724824,-122.460726,"(37.724824, -122.460726)",14155586923,"619_20170929","9/29/17",90,"619_20170929_103136","Unsanitary employee garments hair or nails","Low Risk"
3948,"Mel's Drive-In","833 MISSION St",94103,37.78355,-122.405356,"(37.78355, -122.405356)",14155220793,"3948_20160328","3/28/16",90,"3948_20160328_103154","Unclean or degraded floors walls or ceilings","Low Risk"
